Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date
20020917X02111,Accident,FTW82FPA10,1982-01-12,"ADDISON, TX",United States,Unknown,Unknown,11,ADDISON,Non-Fatal,Substantial,Airplane,N8678M,Beech,P35,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,0.0,1.0,0.0,1.0,IMC,Descent,Probable Cause,12-01-1983
20020917X02342,Accident,MIA82DA033,1982-01-13,"MONTICELLO, FL",United States,Unknown,Unknown,Unknown,Unknown,Non-Fatal,Destroyed,Airplane,N28607,Grumman,AA5B,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Descent,Probable Cause,13-01-1983
20020917X02120,Accident,FTW82FPJ11,1982-01-13,"WATONGA, OK",United States,Unknown,Unknown,Unknown,Unknown,Non-Fatal,Substantial,Airplane,N47442,Piper,PA-28R-201T,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,0.0,0.0,0.0,3.0,VMC,Cruise,Probable Cause,13-01-1983
20020917X01996,Accident,FTW82DA040,1982-01-13,"HOBBS, NM",United States,Unknown,Unknown,HOB,LEA COUNTY HOBBS,Non-Fatal,Substantial,Airplane,N2396W,Beech,A23-24,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,0.0,0.0,0.0,4.0,VMC,Takeoff,Probable Cause,13-01-1983
20020917X02575,Accident,SEA82DA017,1982-01-13,"SPOKANE, WA",United States,Unknown,Unknown,Unknown,GEIGER FIELD,Non-Fatal,Substantial,Airplane,N36PB,Piper,PA-31-350,No,2.0,Reciprocating,Part 135: Air Taxi & Commuter,NSCH,Unknown,Richard Engstrom,0.0,0.0,0.0,2.0,IMC,Approach,Probable Cause,13-01-1983
20020917X01966,Accident,DEN82FA018,1982-01-15,"28 MI ENE OGDEN, UT",United States,Unknown,Unknown,Unknown,Unknown,Fatal(3),Destroyed,Airplane,N6520Y,Cessna,T210N,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,3.0,0.0,0.0,0.0,VMC,Climb,Probable Cause,15-01-1983
20020917X02395,Accident,MIA82DKJ03,1982-01-15,"MALONE, FL",United States,Unknown,Unknown,Unknown,TAYLOR FARMS,Non-Fatal,Substantial,Airplane,N5559T,Cessna,172,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,15-01-1983
20020917X02576,Accident,SEA82DA018,1982-01-15,"SPOKANE, WA",United States,Unknown,Unknown,SFF,FELTS,Non-Fatal,Substantial,Airplane,N72901,Cessna,140,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Unknown,Unknown,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,15-01-1983
20020917X02538,Accident,NYC82FA021,1982-01-15,"JAMAICA, NY",United States,Unknown,Unknown,JFK,JOHN F. KENNEDY INT'L,Non-Fatal,Substantial,Airplane,N341PL,Swearingen,SA 226-TC,No,2.0,Turbo Prop,Part 135: Air Taxi & Commuter,SCHD,Unknown,Pocono Airlines,0.0,1.0,2.0,12.0,VMC,Takeoff,Probable Cause,15-01-1983
20020917X01780,Accident,CHI82DA027,1982-01-15,"ANOKA, MN",United States,Unknown,Unknown,ANE,ANOKA COUNTY,Non-Fatal,Substantial,Airplane,N300JR,Beech,C-45H,No,2.0,Reciprocating,Part 91: General Aviation,Unknown,Unknown,Unknown,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,15-01-1983
20020917X01625,Accident,ANC82DA015,1982-01-15,"NEAR NUIQSUT, AK",United States,Unknown,Unknown,Unknown,Unknown,Non-Fatal,Substantial,Airplane,N1459T,De Havilland,DHC-2-MK3,No,1.0,Turbo Prop,Part 135: Air Taxi & Commuter,NSCH,Unknown,"Sea Airmotive, Inc.",0.0,0.0,0.0,4.0,VMC,Landing,Probable Cause,15-01-1983
20020917X02487,Accident,NYC82DA023,1982-01-16,"SWANTON, VT",United States,Unknown,Unknown,1B7,FRANKLIN COUNTY,Non-Fatal,Substantial,Airplane,N704KE,Cessna,150M,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Go-around,Probable Cause,16-01-1983
20020917X02321,Accident,LAX82FVG14,1982-01-17,"DAVIS, CA",United States,Unknown,Unknown,005,UNIVERSITY,Fatal(1),Destroyed,Airplane,N63182,Cessna,150M,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,1.0,0.0,0.0,0.0,IMC,Takeoff,Probable Cause,17-01-1983
20020917X02306,Accident,LAX82FUQ08,1982-01-17,"MOJAVE, CA",United States,Unknown,Unknown,MHV,MOJANE,Fatal(1),Destroyed,Airplane,N381JH,Bede Aircraft,BD-5B,Yes,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,1.0,0.0,0.0,0.0,VMC,Maneuvering,Probable Cause,17-01-1983
20020917X02294,Accident,LAX82FUJ24,1982-01-17,"SUNFLOWER, AZ",United States,Unknown,Unknown,Unknown,Unknown,Non-Fatal,Destroyed,Airplane,N7383S,Cessna,182P,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Unknown,Unknown,0.0,0.0,1.0,0.0,VMC,Other,Probable Cause,17-01-1983
20020917X02159,Accident,LAX82DA042,1982-01-17,"HONOLULU, HI",United States,Unknown,Unknown,Unknown,HONOLULU INTL,Non-Fatal,Destroyed,Airplane,N21DR,Convair,440,No,2.0,Reciprocating,Part 135: Air Taxi & Commuter,SCHD,Unknown,Island Airlines Hawaii Inc.,0.0,0.0,2.0,1.0,VMC,Takeoff,Probable Cause,17-01-1983
20020917X02142,Accident,FTW82FRG21,1982-01-17,"PORT MANSFIELD, TX",United States,Unknown,Unknown,T05,PORT MANSFIELD,Fatal(1),Destroyed,Airplane,N9181Y,Piper,PA-31,No,2.0,Reciprocating,Part 91: General Aviation,Unknown,Unknown,Unknown,1.0,0.0,0.0,0.0,VMC,Approach,Probable Cause,17-01-1983
20020917X01967,Accident,DEN82FA020,1982-01-17,"DELTA, UT",United States,Unknown,Unknown,Unknown,Unknown,Non-Fatal,Destroyed,Airplane,N91TW,Piper,PA-31T,No,2.0,Turbo Prop,Part 91: General Aviation,Unknown,Personal,Unknown,0.0,0.0,3.0,0.0,VMC,Maneuvering,Probable Cause,17-01-1983
20020917X01721,Accident,ATL82FA035,1982-01-17,"PICAYUNE, MS",United States,Unknown,Unknown,PCU,PICAYUNE-PEARL RIVER CNTY,Fatal(2),Destroyed,Airplane,N654T,Beech,F50,No,2.0,Reciprocating,Part 91: General Aviation,Unknown,Unknown,Unknown,2.0,0.0,0.0,0.0,VMC,Takeoff,Probable Cause,17-01-1983
20020917X01624,Accident,ANC82DA014,1982-01-17,"ANCHORAGE, AK",United States,Unknown,Unknown,MRI,MERRILL FIELD,Non-Fatal,Destroyed,Airplane,N63516,Cessna,150,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Instructional,Unknown,0.0,0.0,1.0,1.0,VMC,Takeoff,Probable Cause,17-01-1983
20020917X01914,Accident,DEN82DA019,1982-01-17,"CEDAR CITY, UT",United States,Unknown,Unknown,Unknown,SWAINS CREEK,Non-Fatal,Substantial,Airplane,N2600Y,Cessna,180E,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Maneuvering,Probable Cause,17-01-1983
20020917X01645,Accident,ANC82DAG15,1982-01-17,"TULUKSAK, AK",United States,Unknown,Unknown,Unknown,Unknown,Non-Fatal,Substantial,Airplane,N3574D,Cessna,170B,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,17-01-1983
20020917X02624,Accident,SEA82FYM08,1982-01-18,"ORCHARDS, WA",United States,Unknown,Unknown,Unknown,CLARK COUNTY,Non-Fatal,Destroyed,Airplane,N2127W,Beech,C23,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Business,Unknown,0.0,2.0,2.0,0.0,VMC,Descent,Probable Cause,18-01-1983
20020917X02257,Accident,LAX82FA047,1982-01-18,"DOWNIEVILLE, CA",United States,Unknown,Unknown,Unknown,Unknown,Fatal(1),Destroyed,Airplane,N5295R,Cessna,172M,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,1.0,0.0,0.0,0.0,IMC,Cruise,Probable Cause,18-01-1983
20020917X01723,Accident,ATL82FA039,1982-01-18,"BLAIRSVILLE, GA",United States,Unknown,Unknown,Unknown,Unknown,Fatal(3),Destroyed,Airplane,N4583J,Piper,PA-28-180,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,3.0,0.0,0.0,0.0,IMC,Cruise,Probable Cause,18-01-1983
20020917X01999,Accident,FTW82DA045,1982-01-18,"S.E. OF HOUMA, LA",United States,Unknown,Unknown,Unknown,Unknown,Non-Fatal,Substantial,Airplane,N2705K,Cessna,180K,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Business,Unknown,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,18-01-1983
20020917X01722,Accident,ATL82FA037,1982-01-18,"MADISON COUNTY, AL",United States,Unknown,Unknown,HSV,HUNTSVILLE-MADISON COUNTY,Fatal(4),Substantial,Airplane,N641CH,Cessna,210L,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,4.0,0.0,0.0,0.0,IMC,Approach,Probable Cause,18-01-1983
20020917X02476,Accident,MKC82FCQ08,1982-01-19,"CEDAR VALE, KS",United States,Unknown,Unknown,KS30,MILLS RANCH,Fatal(1),Destroyed,Airplane,N7761M,Mooney,M20F,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Business,Unknown,1.0,0.0,0.0,0.0,VMC,Takeoff,Probable Cause,19-01-1983
20020917X02121,Accident,FTW82FPJ12,1982-01-19,"STILLWATER, OK",United States,Unknown,Unknown,SWO,STILLWATER MUNICIPAL,Fatal(2),Destroyed,Airplane,N4438D,Beech,G35,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,2.0,0.0,0.0,0.0,IMC,Maneuvering,Probable Cause,19-01-1983
20020917X01978,Accident,DEN82FTA09,1982-01-19,"WOLF PT., MT",United States,Unknown,Unknown,Unknown,Unknown,Fatal(1),Destroyed,Airplane,N35147,Cessna,177B,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Business,Unknown,1.0,2.0,0.0,0.0,UNK,Cruise,Probable Cause,19-01-1983
20020917X01908,Accident,DCA82AA012B,1982-01-19,"ROCKPORT, TX",United States,Unknown,Unknown,RKP,ARANSAS COUNTY AIRPORT,Fatal(3),Destroyed,Airplane,N26660,Grumman,AA5A,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,3.0,0.0,0.0,0.0,IMC,Approach,Probable Cause,19-01-1983
20020917X01908,Accident,DCA82AA012A,1982-01-19,"ROCKPORT, TX",United States,Unknown,Unknown,RKP,ARANSAS COUNTY AIRPORT,Fatal(3),Destroyed,Airplane,N336SA,Swearingen,SA226-T(B),No,2.0,Turbo Prop,Part 91: General Aviation,Unknown,Executive/corporate,Unknown,3.0,0.0,0.0,0.0,IMC,Approach,Probable Cause,19-01-1983
20020917X01766,Incident,ATL82IA038,1982-01-19,"WASHINGTON, DC",United States,Unknown,Unknown,IAD,Unknown,Incident,Minor,Airplane,N9240N,De Havilland,DHC-6-300,No,2.0,Turbo Prop,Part 91: General Aviation,Unknown,Ferry,Unknown,0.0,0.0,0.0,1.0,IMC,Descent,Probable Cause,19-01-1983
20020917X02490,Accident,NYC82DA026,1982-01-19,"SOMERSET, PA",United States,Unknown,Unknown,2G9,SOMERSET COUNTY,Non-Fatal,Substantial,Airplane,N8043J,Piper,AEROSTAR 601P,No,2.0,Reciprocating,Part 91: General Aviation,Unknown,Executive/corporate,Unknown,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,19-01-1983
20020917X02488,Accident,NYC82DA024,1982-01-19,"ENFIELD, NH",United States,Unknown,Unknown,Unknown,Unknown,Non-Fatal,Substantial,Airplane,N68292,Cessna,152,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Instructional,Unknown,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,19-01-1983
20020917X02425,Accident,MKC82DA018,1982-01-19,"TOPEKA, KS",United States,Unknown,Unknown,Unknown,Unknown,Non-Fatal,Substantial,Airplane,N52757,Cessna,182P,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Aerial Observation,Unknown,0.0,0.0,1.0,1.0,VMC,Cruise,Probable Cause,19-01-1983
20020917X02424,Accident,MKC82DA017,1982-01-19,"URBANDALE, IA",United States,Unknown,Unknown,Y76,MORNINGSTAR,Non-Fatal,Substantial,Airplane,N1969Q,Cessna,177RG,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,0.0,0.0,0.0,2.0,VMC,Climb,Probable Cause,19-01-1983
20020917X02296,Accident,LAX82FUJ26,1982-01-19,"KINGMAN, AZ",United States,Unknown,Unknown,IGM,MOJANE,Non-Fatal,Substantial,Airplane,N824CB,Beachner,QUICK SILVER,Yes,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,0.0,0.0,1.0,0.0,VMC,Climb,Probable Cause,19-01-1983
20020917X02160,Accident,LAX82DA043,1982-01-19,"SANTA MONICA, CA",United States,Unknown,Unknown,SMO,SANTA MONICA,Non-Fatal,Substantial,Airplane,N9255X,Cessna,182E,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,19-01-1983
20020917X01997,Accident,FTW82DA042,1982-01-19,"SHREVEPORT, LA",United States,Unknown,Unknown,SHV,SHREVEPORT REGIONAL,Non-Fatal,Substantial,Airplane,N6510S,Cessna,150H,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Approach,Probable Cause,19-01-1983
20020917X01806,Accident,CHI82DA056,1982-01-19,"NEAR LANSING, MI",United States,Unknown,Unknown,Unknown,Unknown,Non-Fatal,Substantial,Airplane,N4140G,Cessna,340A,No,2.0,Reciprocating,Part 91: General Aviation,Unknown,Business,Unknown,0.0,0.0,0.0,2.0,UNK,Cruise,Probable Cause,19-01-1983
20020917X01781,Accident,CHI82DA028,1982-01-19,"GRAND RAPIDS, MI",United States,Unknown,Unknown,GRR,KENT COUNTY,Non-Fatal,Substantial,Airplane,N26093,Piper,PA-38-112,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Instructional,Unknown,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,19-01-1983
20020917X02397,Accident,MIA82FA034,1982-01-19,"MIAMI, FL",United States,Unknown,Unknown,MIA,MIAMI INTL,Non-Fatal,Substantial,Airplane,HCBHS,Canadair,CL-44D4,No,4.0,Turbo Prop,Part 129: Foreign,NSCH,Unknown,"Acroservicios Eduatorianos, C",0.0,0.0,0.0,6.0,VMC,Landing,Probable Cause,19-01-1983
20020917X01628,Accident,ANC82DA019,1982-01-19,"TUNTUTULIAK, AK",United States,Unknown,Unknown,AK61,TUNTUTULIAK,Non-Fatal,Substantial,Airplane,N4246T,Piper,PA-32,No,1.0,Reciprocating,Part 135: Air Taxi & Commuter,NSCH,Unknown,Dennis L Gunder,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,19-01-1983
20020917X02334,Incident,LAX82IA044,1982-01-20,"SAN JOSE, CA",United States,Unknown,Unknown,SJC,SAN JOSE MUNICIPAL,Incident,Minor,Airplane,N74HP,Piper,PA-31-350,No,2.0,Reciprocating,Part 91: General Aviation,Unknown,Executive/corporate,Unknown,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,20-01-1983
20020917X02258,Accident,LAX82FA048,1982-01-20,"CHERRY VALLEY, CA",United States,Unknown,Unknown,Unknown,Unknown,Fatal(2),Destroyed,Airplane,N9395Q,Beech,58,No,2.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,2.0,0.0,0.0,0.0,IMC,Cruise,Probable Cause,20-01-1983
20020917X02256,Accident,LAX82FA045,1982-01-20,"ESCONDIDO, CA",United States,Unknown,Unknown,Unknown,Unknown,Fatal(3),Destroyed,Airplane,N92387,Cessna,182N,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,3.0,0.0,0.0,0.0,IMC,Descent,Probable Cause,20-01-1983
20020917X01751,Accident,ATL82FKQ10,1982-01-20,"MCCOMB, MS",United States,Unknown,Unknown,Unknown,MCCOMB-PIKE COUNTY,Fatal(1),Destroyed,Airplane,N6242Y,Piper,PA-23-250,No,2.0,Reciprocating,Part 91: General Aviation,Unknown,Business,Unknown,1.0,0.0,0.0,0.0,IMC,Approach,Probable Cause,20-01-1983
20020917X02398,Accident,MIA82FA035,1982-01-20,"ORLANDO, FL",United States,Unknown,Unknown,ORL,HERNDON,Fatal(1),Substantial,Airplane,N3318S,Cessna,210,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,1.0,0.0,0.0,1.0,VMC,Approach,Probable Cause,20-01-1983
20020917X01998,Accident,FTW82DA044,1982-01-20,"MIDLAND, TX",United States,Unknown,Unknown,MDD,MIDLAND AIRPARK,Non-Fatal,Substantial,Airplane,N5350M,Cessna,152,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Instructional,Unknown,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,20-01-1983
20020917X02619,Accident,SEA82FA032,1982-01-21,"BOISE, ID",United States,Unknown,Unknown,Unknown,Unknown,Fatal(4),Destroyed,Airplane,N4947K,Cessna,P210N,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,4.0,0.0,0.0,0.0,IMC,Cruise,Probable Cause,21-01-1983
20020917X02467,Accident,MKC82FA019,1982-01-21,"NORTH KANSAS CI, MO",United States,Unknown,Unknown,Unknown,Unknown,Fatal(1),Destroyed,Airplane,N4553Q,Cessna,402A,No,2.0,Reciprocating,Part 135: Air Taxi & Commuter,NSCH,Unknown,"Springdale Air Service, Inc.",1.0,0.0,0.0,0.0,IMC,Approach,Probable Cause,21-01-1983
20020917X02399,Accident,MIA82FA037,1982-01-21,"15NM W. OPA LOC, FL",United States,Unknown,Unknown,X64,OPA LOCKA WEST,Non-Fatal,Destroyed,Airplane,N211TA,Douglas,DC-3,No,2.0,Reciprocating,Part 91: General Aviation,Unknown,Unknown,Unknown,0.0,0.0,2.0,0.0,VMC,Takeoff,Probable Cause,21-01-1983
20020917X02295,Accident,LAX82FUJ25,1982-01-21,"BAGDAD, AZ",United States,Unknown,Unknown,E51,BAGDAD,Non-Fatal,Destroyed,Airplane,N40291,Piper,PA-23-250,No,2.0,Reciprocating,Part 91: General Aviation,Unknown,Executive/corporate,Unknown,0.0,1.0,2.0,0.0,IMC,Maneuvering,Probable Cause,21-01-1983
20020917X02260,Accident,LAX82FA050,1982-01-21,"10NM N. OF MCNA, AZ",United States,Unknown,Unknown,Unknown,Unknown,Fatal(1),Destroyed,Airplane,N41664,Piper,PA-28-235,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,1.0,0.0,0.0,0.0,IMC,Cruise,Probable Cause,21-01-1983
20020917X01762,Accident,ATL82FLT02,1982-01-21,"NEW ALBANY, MS",United States,Unknown,Unknown,Unknown,NEW ALBANY,Fatal(1),Destroyed,Airplane,N6142L,Grumman,AA-1,Yes,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,1.0,0.0,0.0,0.0,IMC,Takeoff,Probable Cause,21-01-1983
20020917X01749,Accident,ATL82FKJ11,1982-01-21,"MUSCLE SHOALS, AL",United States,Unknown,Unknown,MSL,MUSCLE SHOALS,Non-Fatal,Destroyed,Airplane,N31937,Piper,PA-32,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,0.0,1.0,3.0,0.0,VMC,Approach,Probable Cause,21-01-1983
20020917X01626,Accident,ANC82DA016,1982-01-21,"PORT GRAHAM, AK",United States,Unknown,Unknown,KEB,ENGLISH BAY,Non-Fatal,Destroyed,Airplane,N1729U,Cessna,207,No,1.0,Reciprocating,Part 135: Air Taxi & Commuter,NSCH,Unknown,Cook Inlet Aviation,0.0,0.0,1.0,0.0,VMC,Landing,Probable Cause,21-01-1983
20020917X01782,Accident,CHI82DA029,1982-01-21,"SHELL LAKE, WI",United States,Unknown,Unknown,39D,SHELL LAKE,Non-Fatal,Substantial,Airplane,N6029Q,Mooney,M-20,Yes,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,0.0,0.0,0.0,4.0,VMC,Takeoff,Probable Cause,21-01-1983
20020917X02161,Accident,LAX82DA046,1982-01-21,"DOS PALOS, CA",United States,Unknown,Unknown,Q38,SPAIN-AIR AIRPORT,Non-Fatal,Substantial,Airplane,N8793S,Air Tractor,301,No,1.0,Reciprocating,Part 137: Agricultural,UNK,Unknown,Unknown,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,21-01-1983
20020917X02307,Accident,LAX82FUQ09,1982-01-22,"LANCASTER, CA",United States,Unknown,Unknown,Unknown,Unknown,Fatal(2),Destroyed,Airplane,N13JL,Sons Mustang,II,Yes,1.0,Reciprocating,Part 91: General Aviation,Unknown,Unknown,Unknown,2.0,0.0,0.0,0.0,VMC,Unknown,Probable Cause,22-01-1983
20020917X01767,Incident,ATL82IA041,1982-01-22,"LOUISVILLE, KY",United States,Unknown,Unknown,SDF,STANDIFORD FIELD,Incident,Unknown,Airplane,N18FE,Dassault/sud,FALCON 20,No,2.0,Turbo Fan,Part 121: Air Carrier,SCHD,Unknown,Federal Express Corporation,0.0,0.0,0.0,2.0,VMC,Descent,Probable Cause,22-01-1983
20020917X02171,Accident,LAX82DA060,1982-01-22,"CARSON CITY, NV",United States,Unknown,Unknown,004,CARSON CITY,Non-Fatal,Substantial,Airplane,N13083,Cessna,172M,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,22-01-1983
20020917X02622,Accident,SEA82FYK07,1982-01-23,"LAPINE, OR",United States,Unknown,Unknown,Unknown,Unknown,Fatal(1),Destroyed,Airplane,N8172B,Cessna,172,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,1.0,1.0,0.0,0.0,IMC,Approach,Probable Cause,23-01-1983
20020917X02259,Accident,LAX82FA049A,1982-01-23,"VICTORVILLE, CA",United States,Unknown,Unknown,Unknown,Unknown,Fatal(2),Destroyed,Airplane,N7860V,Mooney,M20C,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,2.0,0.0,4.0,0.0,VMC,Unknown,Probable Cause,23-01-1983
20020917X02000,Accident,FTW82DA047,1982-01-23,"HOBBS, NM",United States,Unknown,Unknown,Unknown,Unknown,Non-Fatal,Destroyed,Airplane,N8584,Grumman,G-164A,No,1.0,Reciprocating,Part 137: Agricultural,UNK,Aerial Application,Unknown,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,23-01-1983
20020917X01909,Accident,DCA82AA013,1982-01-23,"BOSTON, MA",United States,Unknown,Unknown,Unknown,BOSTON-LOGAN INTER'L,Fatal(2),Destroyed,Airplane,N113WA,Mcdonnell Douglas,DC-10-30,No,3.0,Turbo Fan,Part 121: Air Carrier,SCHD,Unknown,"World Airways, Inc.",2.0,4.0,24.0,182.0,IMC,Landing,Probable Cause,23-01-1983
20020917X01883,Accident,CHI82FA032,1982-01-23,"LONDON, OH",United States,Unknown,Unknown,Unknown,Unknown,Fatal(1),Destroyed,Airplane,N6940Q,Beech,A23A,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,1.0,0.0,0.0,0.0,IMC,Cruise,Probable Cause,23-01-1983
20020917X02426,Accident,MKC82DA020,1982-01-23,"TOPEKA, KS",United States,Unknown,Unknown,TOP,PHILLIP BILLARD,Non-Fatal,Substantial,Airplane,N2872D,Piper,PA-32-300,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,23-01-1983
20020917X02400,Accident,MIA82FA038B,1982-01-23,"NEWPORT RICHEY, FL",United States,Unknown,Unknown,Unknown,Unknown,Non-Fatal,Substantial,Airplane,N45453,Cessna,150M,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,0.0,0.0,0.0,3.0,VMC,Cruise,Probable Cause,23-01-1983
20020917X02400,Accident,MIA82FA038A,1982-01-23,"NEWPORT RICHEY, FL",United States,Unknown,Unknown,Unknown,Unknown,Non-Fatal,Substantial,Airplane,N32555,Piper,PA-34-200T,No,2.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,0.0,0.0,0.0,3.0,VMC,Approach,Probable Cause,23-01-1983
20020917X02259,Accident,LAX82FA049B,1982-01-23,"VICTORVILLE, CA",United States,Unknown,Unknown,Unknown,Unknown,Fatal(2),Substantial,Airplane,N32380,Piper,PA-28-235,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,2.0,0.0,4.0,0.0,VMC,Cruise,Probable Cause,23-01-1983
20020917X02113,Accident,FTW82FPD08,1982-01-23,"SAGINAW, TX",United States,Unknown,Unknown,O4TX,OLIVER FARMS,Non-Fatal,Substantial,Airplane,N7219S,Cessna,150H,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,0.0,1.0,0.0,0.0,VMC,Landing,Probable Cause,23-01-1983
20020917X02002,Accident,FTW82DA049,1982-01-23,"HOUSTON, TX",United States,Unknown,Unknown,T17,WEISER,Non-Fatal,Substantial,Airplane,N2536K,Piper,PA-38-112,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Unknown,Unknown,0.0,0.0,1.0,1.0,VMC,Go-around,Probable Cause,23-01-1983
20020917X01990,Accident,FTW82AA046,1982-01-24,"LAREDO, TX",United States,Unknown,Unknown,LRD,LAREDO INTERNATIONAL,Fatal(7),Destroyed,Airplane,N4244Z,Robertson,C-402B,No,2.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,7.0,0.0,0.0,0.0,VMC,Approach,Probable Cause,24-01-1983
20020917X02563,Accident,NYC82FNA10,1982-01-24,"TAUNTON, MA",United States,Unknown,Unknown,TAN,Unknown,Non-Fatal,Substantial,Airplane,N80420,Cessna,172,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,0.0,0.0,2.0,0.0,UNK,Approach,Probable Cause,24-01-1983
20020917X02163,Accident,LAX82DA052,1982-01-24,"FLAGSTAFF, AZ",United States,Unknown,Unknown,FLG,PULLIAM FIELD,Non-Fatal,Substantial,Airplane,N13533,Cessna,172,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,0.0,0.0,0.0,4.0,VMC,Landing,Probable Cause,24-01-1983
20020917X01895,Accident,CHI82FEE12,1982-01-24,"WHEELING, IL",United States,Unknown,Unknown,Unknown,PAL WAUKEE,Non-Fatal,Substantial,Airplane,N6492V,Cessna,172RG,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,Personal,Unknown,0.0,0.0,0.0,2.0,VMC,Standing,Probable Cause,24-01-1983
